Delta_Time,Time,Running GPU Ticks,GT Effective Freq,GPU_Busy,GTI_Busy,GT Unslice Request Freq,GT Slice Request Freq,GT Slice Freq,GT Unslice Freq,CrystalClock,IA Freq,Ring Freq,SA Freq,PKG Reported Power,PKG Reported Temp,GT Temp,GTI Rd BW,GTI Wr BW,GTI Total BW,Perf Limited,GT RC6,PCIe SysFromDev Rd BW,PCIe SysToDev Wr BW,PCIe DevFromSys Rd BW,PCIe DevToSys Wr BW,PCIe Total BW,LoadMarker,TestMarker
0.10172,75.056525,377938546,399.9821766,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0,60,NO CALC,0.000005,0,0.000005,0,0,0,0,0,0.00016862,0.00016862,0,0
0.107983,75.164508,421128367,399.968708,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0,59,NO CALC,0,0,0,0,0,0,0,0,0.000168915,0.000168915,0,0
0.112087,75.276595,465961252,399.9829151,0.608658453,0.578931544,6666.8,6666.8,0,0,2147483668,5200,0,0,0,60,NO CALC,0,0,0,0,0,0,0,0,0.000169012,0.000169012,0,0
0.112142,75.388737,510815511,399.9773412,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0,60,NO CALC,0.000374,0.002093,0.002467,0,0,6.27776E-06,0.001227016,0.000139823,0.000225428,0.001598545,0,0
0.111859,75.500596,555555996,399.9721524,0.101277501,0.101277501,6666.8,6666.8,0,0,2147483668,5200,0,0,0.628581518,60,NO CALC,0.000032,0.000429,0.000461,0,0,0,0,0,0.000168784,0.000168784,0,0
0.112906,75.613502,600716569,399.9838184,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0.034597364,60,NO CALC,0,0,0,0,0,0,0,0,0.000168919,0.000168919,0,0
0.11181,75.725312,645438867,399.9847777,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0,60,NO CALC,0,0,0,0,0,0,0,0,0.000168858,0.000168858,0,0
0.112114,75.837426,690282127,399.9791284,0.607025884,0.56839021,6666.8,6666.8,0,0,2147483668,5200,0,0,0,60,NO CALC,0.000677,0.003859,0.004536,0,0,9.70441E-06,0.00226284,0.000230622,0.000274007,0.002777173,0,0
0.109992,75.947418,734275711,399.9707615,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0.106541839,60,NO CALC,0.000005,0,0.000005,0,0,2.32744E-06,2.32744E-06,0,0.00016874,0.000173394,0,0
0.112025,76.059443,779084368,399.9880116,0.607508146,0.559918768,6666.8,6666.8,0,0,2147483668,5200,0,0,0.104608346,60,NO CALC,0.000307,0.000823,0.00113,0,0,3.99911E-06,0.00010112,0.000944361,0.000242232,0.001291712,0,0
0.109799,76.169242,823000592,399.9692529,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0.035576371,60,NO CALC,0.00061,0.00382,0.00443,0,0,9.32613E-06,0.002667274,8.16037E-06,0.000208672,0.002893433,0,0
0.112035,76.281277,867812989,399.985692,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0,60,NO CALC,0,0,0,0,0,0,0,0,0.000168519,0.000168519,0,0
0.110134,76.391411,911863871,399.975321,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0.283745256,60,NO CALC,0.000005,0,0.000005,0,0,0,0,0,0.000168522,0.000168522,0,0
0.111896,76.503307,956620636,399.9853882,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,1.18692804,60,NO CALC,0,0,0,0,0,0,0,0,0.000168728,0.000168728,0,0
0.106717,76.610024,999304708,399.9744371,0.669728347,0.614307936,6666.8,6666.8,0,0,2147483668,5200,0,0,0.585661141,60,NO CALC,0,0,0,0,0,0,0,0,0.00016852,0.00016852,0,0
0.110049,76.720073,1043322061,399.9795818,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0,60,NO CALC,0.000666,0.002214,0.00288,0,0,6.97871E-06,0.001278849,0.000130269,0.000227971,0.001644068,0,0
0.109899,76.829972,1087350194,400.6235999,0.103083741,0.103083741,6666.8,6666.8,0,0,2147483668,5200,0,0,0,59,NO CALC,0.000009,0.000375,0.000384,0,0,0,0,0,0.000168882,0.000168882,0,0
0.114802,76.944774,1133238534,399.7172523,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0.034025975,59,NO CALC,0,0,0,0,0,0,0,0,0.000168917,0.000168917,0,0
0.112097,77.056871,1178033766,399.6113366,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0.034847052,60,NO CALC,0.000005,0,0.000005,0,0,0,0,0,0.000168996,0.000168996,0,0
0.110027,77.166898,1222042484,399.9810774,0.651094731,0.581442737,6666.8,6666.8,0,0,2147483668,5200,0,0,0,60,NO CALC,0.001462,0.004677,0.006139,0,0,1.16335E-05,0.002692575,0.000328647,0.000293746,0.003326602,0,0
0.111974,77.278872,1266829768,399.9793166,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0.034885331,60,NO CALC,0.000005,0.000005,0.00001,0,0,2.28624E-06,2.28624E-06,0,0.000168611,0.000173183,0,0
0.11199,77.390862,1311623801,399.9824359,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0.732487276,60,NO CALC,0,0,0,0,0,0,0,0,0.000168586,0.000168586,0,0
0.109912,77.500774,1355589621,400.0092802,0.649502329,0.567651394,6666.8,6666.8,0,0,2147483668,5200,0,0,0.462017341,60,NO CALC,0.000797,0.001814,0.002611,0,0,6.40512E-06,0.000124609,0.000554334,0.000277749,0.000963098,0,0
0.113867,77.614641,1401130779,399.950451,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0,60,NO CALC,0.000139,0.002555,0.002694,0,0,7.30677E-06,0.002552873,0,0.000168618,0.002728798,0,0
0.109951,77.724592,1445108885,399.9791362,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0,59,NO CALC,0,0,0,0,0,0,0,0,0.000168802,0.000168802,0,0
0.112082,77.836674,1489940093,399.9857961,0.641386663,0.57895737,6666.8,6666.8,0,0,2147483668,5200,0,0,0,59,NO CALC,0,0,0,0,0,0,0,0,0.000169019,0.000169019,0,0
0.11192,77.948594,1534705483,399.9766798,0.101966583,0.101966583,6666.8,6666.8,0,0,2147483668,5200,0,0,0,60,NO CALC,0.000933,0.004059,0.004992,0,0,1.25804E-05,0.002367405,0.000615297,0.000276769,0.003272051,0,0
0.111986,78.06058,1579497579,399.979426,0.608463558,0.558626078,6666.8,6666.8,0,0,2147483668,5200,0,0,0,60,NO CALC,0.000016,0.000429,0.000445,0,0,0,0,0,0.000168593,0.000168593,0,0
0.111857,78.172437,1624237032,399.9700779,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0.03492182,60,NO CALC,0.000403,0.002112,0.002515,0,0,6.29375E-06,0.001228998,0.000314688,0.000227147,0.001777126,0,0
0.111897,78.284334,1669047732,400.4638194,0.60671421,0.570236914,6666.8,6666.8,0,0,2147483668,5200,0,0,0.174546681,60,NO CALC,0.000778,0.004022,0.0048,0,0,1.14391E-05,0.002336434,0.000610847,0.000277398,0.003236119,0,0
0.112007,78.396341,1713798299,399.5336631,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0.941626416,60,NO CALC,0,0.000005,0.000005,0,0,1.14279E-06,1.14279E-06,0,0.000168561,0.000170846,0,0
0.112006,78.508347,1758598957,399.9844473,0.606123779,0.557782619,6666.8,6666.8,0,0,2147483668,5200,0,0,0.244127547,59,NO CALC,0.000764,0.004017,0.004781,0,0,1.02852E-05,0.002339303,0.000610824,0.000277128,0.003237541,0,0
0.130811,78.639158,1810919357,399.9694215,0,0,6666.8,6666.8,0,0,2147483668,5100,0,0,0.029861785,60,NO CALC,0.000005,0,0.000005,0,0,2.44628E-06,2.44628E-06,0,0.000168793,0.000173686,0,0
0.10646,78.745618,1853498546,399.9548093,0.638482059,0.599359384,6666.8,6666.8,0,0,2147483668,5200,0,0,0,60,NO CALC,0.000813,0.004161,0.004974,0,0,9.61864E-06,0.00241007,0.000637836,0.000281345,0.003338869,0,0
0.115259,78.860877,1899603405,400.0109232,0.099012658,0.099012658,6666.8,6666.8,0,0,2147483668,5100,0,0,0,60,NO CALC,0.000005,0.000005,0.00001,0,0,3.33163E-06,3.33163E-06,0,0.000168802,0.000175466,0,0
0.106984,78.967861,1942394938,399.9806794,0.633797577,0.581629963,6666.8,6666.8,0,0,2147483668,5200,0,0,0,60,NO CALC,0.000727,0.003108,0.003835,0,0,8.37508E-06,0.001049278,0.000621551,0.000278172,0.001957377,0,0
0.113829,79.08169,1987922415,399.963779,0,0,6666.8,6666.8,0,0,2147483668,5100,0,0,0.068633652,59,NO CALC,0.000075,0.001473,0.001548,0,0,5.62247E-06,0.001478709,0,0.000168674,0.001653006,0,0
0.11036,79.19205,2032063021,399.9692461,0.618183219,0.583462305,6666.8,6666.8,0,0,2147483668,5200,0,0,0,59,NO CALC,0.000642,0.001786,0.002428,0,0,6.37912E-06,0.000103226,0.000606597,0.000277782,0.000993983,0,0
0.11199,79.30404,2076856648,399.9788106,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0.802247969,59,NO CALC,0.000134,0.002478,0.002612,0,0,6.85776E-06,0.002467077,0,0.000168586,0.002642522,0,0
0.112043,79.416083,2121670462,399.9697795,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0.941323867,59,NO CALC,0,0,0,0,0,0,0,0,0.000168507,0.000168507,0,0
0.112025,79.528108,2166483879,400.0305021,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,1.011214015,60,NO CALC,0,0,0,0,0,0,0,0,0.000168534,0.000168534,0,0
0.111883,79.639991,2211229843,399.9353253,0.633593129,0.568819213,6666.8,6666.8,0,0,2147483668,5200,0,0,0.803015203,60,NO CALC,0,0,0,0,0,0,0,0,0.000168748,0.000168748,0,0
0.112025,79.752016,2256036480,399.9699799,0.092204419,0.092204419,6666.8,6666.8,0,0,2147483668,5200,0,0,0,59,NO CALC,0.001,0.004277,0.005277,0,0,1.19973E-05,0.002284633,0.000218237,0.000274796,0.002789663,0,0
0.116148,79.868164,2302505419,400.0838499,0,0,6666.8,6666.8,0,0,2147483668,5100,0,0,0,59,NO CALC,0,0,0,0,0,0,0,0,0.000168612,0.000168612,0,0
0.107932,79.976096,2345669294,399.917309,0.71544213,0.583467368,6666.8,6666.8,0,0,2147483668,5200,0,0,0,59,NO CALC,0.000868,0.004186,0.005054,0,0,7.11559E-06,0.001486566,0.012998999,0.000273357,0.014766038,0,0
0.11201,80.088106,2390466848,399.9424516,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0,60,NO CALC,0.000027,0.000932,0.000959,0,0,5.71378E-06,0.000927917,0,0.000168556,0.001102187,0,0
0.106761,80.194867,2433168273,399.972134,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0.219532414,59,NO CALC,0,0,0,0,0,0,0,0,0.000168451,0.000168451,0,0
0.107088,80.301955,2476000971,399.976636,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,1.167264306,59,NO CALC,0,0,0,0,0,0,0,0,0.000168534,0.000168534,0,0
0.111913,80.413868,2520763642,399.9774021,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,1.082034706,59,NO CALC,0,0,0,0,0,0,0,0,0.000168702,0.000168702,0,0
0.111918,80.525786,2565532802,400.0175128,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0.977278007,59,NO CALC,0,0,0,0,0,0,0,0,0.000168695,0.000168695,0,0
0.111409,80.637195,2610091611,399.9569963,0.73274152,0.600399429,6666.8,6666.8,0,0,2147483668,5200,0,0,0.420746977,59,NO CALC,0,0,0,0,0,0,0,0,0.000168891,0.000168891,0,0
0.114748,80.751943,2656001345,400.0918012,0.098727647,0.098727647,6666.8,6666.8,0,0,2147483668,5200,0,0,0,59,NO CALC,0.009272,0.002217,0.011489,0,0,1.05971E-05,0.000438387,3.17914E-05,0.000298393,0.000779168,0,0
0.11113,80.863073,2700437104,399.8538558,0.493218753,0.463985422,6666.8,6666.8,0,0,2147483668,5200,0,0,0,59,NO CALC,0.000227,0.000649,0.000876,0,0,1.72771E-06,0.00010539,1.20939E-05,0.000209628,0.00032884,0,0
0.111932,80.975005,2745270401,400.5404799,1.46682182,1.399843655,6666.8,6666.8,0,0,2147483668,5200,0,0,0,59,NO CALC,0.001594,0.005126,0.00672,0,0,1.54379E-05,0.000762177,6.34671E-05,0.00044427,0.001285352,0,0
0.110878,81.085883,2789596912,399.7773318,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0,59,NO CALC,0.000005,0,0.000005,0,0,1.15442E-06,1.15442E-06,0,0.000168546,0.000170854,0,0
0.111696,81.197579,2834232122,399.6133255,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0.699443131,59,NO CALC,0,0,0,0,0,0,0,0,0.000168457,0.000168457,0,0
0.112647,81.310226,2879289191,399.9846334,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0.901599688,59,NO CALC,0,0,0,0,0,0,0,0,0.00016874,0.00016874,0,0
0.111354,81.42158,2923827168,399.9674641,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,1.087466548,59,NO CALC,0,0,0,0,0,0,0,0,0.000168975,0.000168975,0,0
0.112105,81.533685,2968667334,399.9836403,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,1.115026092,59,NO CALC,0,0,0,0,0,0,0,0,0.000168984,0.000168984,0,0
0.112007,81.645692,3013469273,399.992313,0.748909443,0.612811699,6666.8,6666.8,0,0,2147483668,5200,0,0,0.662625997,59,NO CALC,0.000241,0.000741,0.000982,0,0,2.28557E-06,1.02851E-05,0.017816029,0.000222843,0.018051443,0,0
0.109943,81.755635,3057442847,399.9670193,0.105315482,0.105315482,6666.8,6666.8,0,0,2147483668,5200,0,0,0.035529775,59,NO CALC,0.00083,0.015037,0.015867,0,0,1.10603E-05,0.002660288,1.39709E-05,0.000231102,0.00291642,0,0
0.112035,81.86767,3102254668,399.9805507,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0,59,NO CALC,0,0,0,0,0,0,0,0,0.000168519,0.000168519,0,0
0.111945,81.979615,3147029904,399.9753093,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0,59,NO CALC,0,0,0,0,0,0,0,0,0.000168654,0.000168654,0,0
0.11201,82.091625,3191832083,399.9837425,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0,59,NO CALC,0,0,0,0,0,0,0,0,0.000168556,0.000168556,0,0
0.112687,82.204312,3236904870,399.9821364,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,1.109267262,59,NO CALC,0,0,0,0,0,0,0,0,0.00016868,0.00016868,0,0
0.111008,82.31532,3281304802,399.9705607,0,0,6666.8,6666.8,0,0,2147483668,5200,0,0,0.985289349,59,NO CALC,0,0,0,0,0,0,0,0,0.000168925,0.000168925,0,0
0.112263,82.427583,3326208486,399.986496,0,0,6666.8,6666.8,0,0,2147483668,5100,0,0,0.974274694,59,NO CALC,0.000002,0,0.000002,0,0,0,0,0,0.000168747,0.000168747,0,0
0.111754,82.539337,3370911463,400.0123217,4.006456145,3.348279256,6666.8,6666.8,0,0,2147483668,5200,0,0,0.174770031,59,NO CALC,0.018734,0.022296,0.04103,0,0,3.66519E-05,0.008068007,0.033368148,0.000792598,0.042265404,0,0
0.109986,82.649323,3414901776,399.9628407,4.438940411,3.927716255,6666.8,6666.8,0,0,2147483668,5200,0,0,0,59,NO CALC,0.004818,0.023573,0.028391,0,0,4.36419E-05,0.01243271,0.002118088,0.000908916,0.015503355,0,0
0.109982,82.759305,3458891818,399.9749232,3.975575094,3.373444746,6666.8,6666.8,0,0,2147483668,5200,0,0,0,59,NO CALC,0.004728,0.021667,0.026395,0,0,3.78244E-05,0.011951337,0.001686385,0.000815843,0.01449139,0,0
0.112023,82.871328,3503698059,399.9735858,4.249658552,3.813910536,6666.8,6666.8,0,0,2147483668,5200,0,0,0.034870071,59,NO CALC,0.00475,0.0236,0.02835,0,0,4.34197E-05,0.012480294,0.001950457,0.000907814,0.015381984,0,0
0.112103,82.983431,3548536804,399.9781005,4.505213063,3.859488149,6666.8,6666.8,0,0,2147483668,5200,0,0,0.034845187,59,NO CALC,0.004934,0.023668,0.028602,0,0,4.39596E-05,0.012401738,0.002237942,0.000918013,0.015601652,0,0
0.110003,83.093434,3592537964,399.9996364,3.454583966,2.800318173,6666.8,6666.8,0,0,2147483668,5100,0,0,0.035510395,59,NO CALC,0.004888,0.022836,0.027724,0,0,4.18898E-05,0.012490132,0.03021823,0.00087794,0.043628192,0,0
0.112072,83.205506,3637362825,399.964853,3.717847455,3.265937968,6666.8,6666.8,0,0,2147483668,5200,0,0,0,59,NO CALC,0.019251,0.023533,0.042784,0,0,3.42637E-05,0.009501321,0.005290884,0.000724106,0.015550575,0,0
0.109797,83.315303,3681284459,400.0258113,4.106695994,3.392784867,6666.8,6666.8,0,0,2147483668,5100,0,0,0,59,NO CALC,0.008423,0.021118,0.029541,0,0,3.90539E-05,0.009675456,0.028327477,0.000804394,0.03884638,0,0
0.11075,83.426053,3725581846,399.9764063,3.732140858,3.301914221,6666.8,6666.8,0,0,2147483668,5200,0,0,0,59,NO CALC,0.016248,0.022709,0.038957,0,0,3.87178E-05,0.009198086,0.010286808,0.000791115,0.020314727,0,0
0.111281,83.537334,3770091679,399.9769323,4.906781032,3.865540389,6666.8,6666.8,0,0,2147483668,5100,0,0,0.035102578,59,NO CALC,0.004598,0.021028,0.025626,0,0,3.85331E-05,0.01051263,0.005636757,0.000824148,0.017012069,0,0
0.111994,83.649328,3814886296,399.9733646,5.298015072,3.856550351,6666.8,6666.8,0,0,2147483668,5100,0,0,0.069758201,59,NO CALC,0.031757,0.045241,0.076998,0,0,4.40024E-05,0.019221601,0.121661375,0.000916049,0.141843027,0,0
0.1082,83.757528,3858161872,399.9591128,4.713917745,3.40821719,6666.8,6666.8,0,0,2147483668,5100,0,0,0.036102126,59,NO CALC,0.033993,0.05216,0.086153,0,0,4.08133E-05,0.02520902,0.141166728,0.000866543,0.167283105,0,0
0.112913,83.870441,3903428470,400.8980188,5.335307715,3.795652405,6666.8,6666.8,0,0,2147483668,5200,0,0,0.069190439,59,NO CALC,0.036209,0.052891,0.0891,0,0,4.36442E-05,0.024346674,0.163331981,0.000909727,0.188632026,0,0
0.108887,83.979328,3946886035,399.10701,8.33864465,5.997704042,6666.8,6666.8,0,0,2147483668,5100,0,0,0.071748694,59,NO CALC,0.047534,0.081106,0.12864,0,0,6.17154E-05,0.026773885,0.085247128,0.001267222,0.11334995,0,0
0.111007,84.090335,3991281906,399.9375805,4.051426487,2.00807877,6666.8,6666.8,0,0,2147483668,5200,0,0,0,59,NO CALC,0.092226,0.13456,0.226786,0,0,3.28628E-05,0.01896702,0.00040992,0.000605367,0.02001517,0,0
0.110999,84.201334,4035680172,399.9879819,4.517001955,2.31966324,6666.8,6666.8,0,0,2147483668,5200,0,0,0.035191758,59,NO CALC,0.090914,0.100711,0.191625,0,0,3.28652E-05,0.016264219,9.10999E-05,0.000548906,0.01693709,0,0
0.106474,84.307808,4078265396,399.9589008,4.273199091,1.888594399,6666.8,6666.8,0,0,2147483668,5200,0,0,0.03668736,59,NO CALC,0.02455,0.033578,0.058128,0,0,2.76499E-05,0.013340496,7.39335E-05,0.000490486,0.013932566,0,0
0.112042,84.41985,4123078262,399.9648882,5.132181682,2.035624141,6666.8,6666.8,0,0,2147483668,5200,0,0,0.069728316,59,NO CALC,0.011959,0.025368,0.037327,0,0,3.14168E-05,0.017006194,8.85382E-05,0.000537513,0.017663662,0,0
0.111978,84.531828,4167869973,400.0045634,11.36896444,5.59037936,6666.8,6666.8,0,0,2147483668,5100,0,0,0.034884084,59,NO CALC,0.046137,0.095484,0.141621,0,0,4.28656E-05,0.018507635,0.080807873,0.000850453,0.100208827,0,0
0.107967,84.639795,4211059138,400.0219048,9.300818769,3.853802551,6666.8,6666.8,0,0,2147483668,5200,0,0,0.036180036,59,NO CALC,0.251579,0.246193,0.497772,0,0,5.03858E-05,0.018416887,0.14484248,0.000978077,0.164287829,0,0
0.110992,84.750787,4255452779,399.9715385,9.514146065,3.752522704,6666.8,6666.8,0,0,2147483668,5100,0,0,0.035193978,59,NO CALC,0.292556,0.139778,0.432334,0,0,4.32464E-05,0.017780597,0.011493153,0.000881073,0.030198068,0,0
0.107997,84.858784,3681200,399.9714529,7.560456309,3.544204932,6666.8,6666.8,0,0,2147483668,5100,0,0,0.036169986,59,NO CALC,0.232359,0.112111,0.34447,0,0,5.39274E-05,0.016057335,0.011641805,0.000878839,0.028631906,0,0
0.109738,84.968522,47576098,399.997248,2.773680949,2.168693616,6666.8,6666.8,0,0,2147483668,5100,0,0,0.035596147,59,NO CALC,0.100666,0.057129,0.157795,0,0,3.32428E-05,0.010418415,0.21354426,0.000636862,0.22463278,0,0
0.109263,85.077785,91274254,399.9355317,4.803760651,3.277474534,6666.8,6666.8,0,0,2147483668,5100,0,0,0,59,NO CALC,0.019922,0.018741,0.038663,0,0,3.28016E-05,0.008730494,8.96186E-05,0.000548255,0.00940117,0,0
0.112127,85.189912,136123214,399.98359,7.714352475,4.079305609,6666.8,6666.8,0,0,2147483668,5100,0,0,0,59,NO CALC,0.092589,0.064967,0.157556,0,0,7.02061E-05,0.01207545,0.192590759,0.000899551,0.205635966,0,0
0.110233,85.300145,180218291,400.0170276,8.685694846,4.136548946,6666.8,6666.8,0,0,2147483668,5000,0,0,0.070872606,59,NO CALC,0.131755,0.092677,0.224432,0,0,5.68977E-05,0.017413588,0.412163182,0.000948101,0.430581768,0,0
0.11167,85.411815,224880697,399.949906,7.426657115,3.714074505,6666.8,6666.8,0,0,2147483668,5000,0,0,0.069960598,59,NO CALC,0.118404,0.090691,0.209095,0,0,4.413E-05,0.01900514,0.4726108,0.000916414,0.492576484,0,0
0.109999,85.521814,268883982,400.0335003,5.322161111,3.617524705,6666.8,6666.8,0,0,2147483668,5100,0,0,0.319605178,59,NO CALC,0.090695,0.079388,0.170083,0,0,5.64369E-05,0.02124412,0.344726916,0.000830844,0.366858317,0,0
0.111973,85.633787,313662352,399.9032803,5.711145544,4.639143365,6666.8,6666.8,0,0,2147483668,5100,0,0,0.418627705,59,NO CALC,0.007127,0.061109,0.068236,0,0,0.00013489,0.02859375,0.261623641,0.001161423,0.291513704,0,0
0.111161,85.744948,358125348,399.9873697,4.397265228,4.082532543,6666.8,6666.8,0,0,2147483668,5100,0,0,0.17570236,59,NO CALC,0.018439,0.0471,0.065539,0,0,7.48464E-05,0.026636104,0.00105188,0.001004669,0.028767499,0,0
0.110845,85.855793,402460890,399.9778249,5.032794443,3.873230186,6666.8,6666.8,0,0,2147483668,5100,0,0,0.24668456,59,NO CALC,0.004266,0.038264,0.04253,0,0,7.91014E-05,0.029173422,0.097653336,0.000941711,0.127847571,0,0
0.109991,85.965784,446454515,399.9747707,5.300585502,4.297874372,6666.8,6666.8,0,0,2147483668,5100,0,0,0.319628424,59,NO CALC,0.057975,0.067227,0.125202,0,0,7.50607E-05,0.029176496,0.202406088,0.000999645,0.23265729,0,0
0.112482,86.078266,491443953,399.9701108,3.710960865,3.511749435,6666.8,6666.8,0,0,2147483668,5100,0,0,0.173638893,59,NO CALC,0.040018,0.052295,0.092313,0,0,8.76229E-05,0.027177326,0.002110347,0.001041802,0.030417098,0,0
0.109645,86.187911,535296306,399.9484974,3.814577044,3.565387387,6666.8,6666.8,0,0,2147483668,5100,0,0,0.178131698,59,NO CALC,0.00435,0.034307,0.038657,0,0,3.67732E-05,0.028746153,0.000887811,0.000795586,0.030466323,0,0
0.110003,86.297914,579295124,399.978346,4.049784097,3.830938247,6666.8,6666.8,0,0,2147483668,5200,0,0,0.213062371,59,NO CALC,0.004989,0.036121,0.04111,0,0,0.000111124,0.027833423,0.001198513,0.001131024,0.030274083,0,0
0.111907,86.409821,624055456,399.977946,3.290851332,3.017668242,6666.8,6666.8,0,0,2147483668,5200,0,0,0.418874601,59,NO CALC,0.0045,0.034381,0.038881,0,0,6.23375E-05,0.028081032,0.001048871,0.000948216,0.030140456,0,0
0.111088,86.520909,668495334,400.0421108,4.007230304,3.792771496,6666.8,6666.8,0,0,2147483668,5100,0,0,0.210981384,59,NO CALC,0.004172,0.035484,0.039656,0,0,7.43195E-05,0.029092899,0.00098286,0.000917183,0.031067262,0,0
0.110937,86.631846,712869904,399.9979268,4.200403833,3.981898735,6666.8,6666.8,0,0,2147483668,5200,0,0,0.140845705,59,NO CALC,0.004671,0.036895,0.041566,0,0,7.49975E-05,0.028815778,0.00111054,0.000997467,0.030998783,0,0
0.11026,86.742106,756962263,399.8944223,3.505459822,3.20326501,6666.8,6666.8,0,0,2147483668,5200,0,0,0.318848631,59,NO CALC,0.00446,0.034755,0.039215,0,0,7.95211E-05,0.027942681,0.000839325,0.000971667,0.029833194,0,0
0.110713,86.852819,801332156,400.7649779,3.784551046,3.409857921,6666.8,6666.8,0,0,2147483668,5200,0,0,0.282261342,59,NO CALC,0.004495,0.035091,0.039586,0,0,4.33553E-05,0.028630134,0.000736463,0.000912774,0.030322726,0,0
0.109983,86.962802,845235933,399.186938,3.82860533,3.455212169,6666.8,6666.8,0,0,2147483668,5200,0,0,0.248617968,59,NO CALC,0.004559,0.033391,0.03795,0,0,4.4225E-05,0.026865534,0.000784412,0.000920579,0.02861475,0,0
0.111013,87.073815,889644522,400.030528,3.237064128,2.91365786,6666.8,6666.8,0,0,2147483668,5200,0,0,0.246311243,59,NO CALC,0.004064,0.034561,0.038625,0,0,3.86261E-05,0.028846207,0.000705647,0.000826714,0.030417194,0,0
0.109988,87.183803,933632346,399.9329381,4.065483507,3.803438557,6666.8,6666.8,0,0,2147483668,5200,0,0,0.284121904,59,NO CALC,0.004564,0.036,0.040564,0,0,5.4115E-05,0.028702477,0.001037495,0.000949049,0.030743136,0,0
0.11009,87.293893,977664929,399.9689618,3.276310292,2.980458716,6666.8,6666.8,0,0,2147483668,5200,0,0,0.248376328,59,NO CALC,0.004701,0.03304,0.037741,0,0,7.67372E-05,0.02705045,0.001063857,0.001006304,0.029197348,0,0
0.108031,87.401924,1020874753,399.976155,3.790604549,3.419717488,6666.8,6666.8,0,0,2147483668,5200,0,0,0.397744629,59,NO CALC,0.004016,0.035851,0.039867,0,0,3.7915E-05,0.029394229,0.000889226,0.000834131,0.031155502,0,0
0.112139,87.514063,1065728470,399.9832083,3.67774191,3.321184423,6666.8,6666.8,0,0,2147483668,5200,0,0,0.348340007,59,NO CALC,0.0045,0.033736,0.038236,0,0,4.50869E-05,0.027069833,0.00105355,0.000935981,0.029104451,0,0
0.111806,87.625869,1110449346,399.9863692,3.160461871,2.837859328,6666.8,6666.8,0,0,2147483668,5200,0,0,0.349377493,59,NO CALC,0.004371,0.034578,0.038949,0,0,4.23591E-05,0.02827469,0.001004597,0.000895265,0.030216911,0,0
0.112048,87.737917,1155267826,399.9935742,3.856178602,3.543193988,6666.8,6666.8,0,0,2147483668,5200,0,0,0.348622912,59,NO CALC,0.004036,0.035536,0.039572,0,0,4.74083E-05,0.029148079,0.00096016,0.000858489,0.031014137,0,0
0.10999,87.847907,1199260176,399.9668152,3.714003091,3.32927357,6666.8,6666.8,0,0,2147483668,5200,0,0,0.426175107,59,NO CALC,0.004575,0.036096,0.040671,0,0,6.45877E-05,0.028789235,0.0011009,0.000968233,0.030922957,0,0
0.111998,87.959905,1244056807,399.9770621,3.137193521,2.816631547,6666.8,6666.8,0,0,2147483668,5200,0,0,0.27902284,59,NO CALC,0.004432,0.033195,0.037627,0,0,4.34293E-05,0.02671762,0.001070305,0.000903445,0.028734799,0,0
